case_id,customer_id,customer_name,invoice_id,case_open_date,amount_due,days_overdue,priority,status,assigned_to,collector_id,collection_strategy,last_action_date,next_action_date,resolution_date,notes
CASE000495,CUST000374,SBI Logistics Limited,INV0003732,2025-01-18,778850.33,102,Critical,Escalated,Rahul Mishra,REP000026,Settlement Offer,2025-03-14,2025-05-09,,
CASE000496,CUST000374,SBI Logistics Limited,INV0003734,2025-02-03,2166073.05,87,Critical,In Progress,Shalini Gupta,REP000019,Intensive Collection,2025-03-29,2025-04-22,,
CASE000497,CUST000377,HCL Logistics Limited,INV0003761,2025-04-01,1850261.82,25,Critical,In Progress,Neha Gupta,REP000012,Standard Follow-up,2025-04-16,2025-04-29,,
CASE000498,CUST000377,HCL Logistics Limited,INV0003762,2025-04-05,1261257.74,26,Critical,Open,Shalini Gupta,REP000019,Standard Follow-up,2025-04-15,2025-04-23,,
CASE000499,CUST000379,Indian Logistics Limited,INV0003786,2025-02-10,42303.83,74,High,In Progress,Kavita Mishra,REP000038,Intensive Collection,2025-04-05,2025-05-05,,
CASE000500,CUST000380,Tech Logistics Limited,INV0003797,2024-12-23,1153230.69,122,Critical,Pending Customer,Sunita Mishra,REP000035,Settlement Offer,2025-02-07,2025-04-29,,
CASE000501,CUST000381,Tata Infrastructure Limited,INV0003803,2025-04-17,2049651.03,9,Critical,Open,Rani Mishra,REP000034,Standard Follow-up,2025-04-17,2025-04-21,,
CASE000502,CUST000381,Tata Infrastructure Limited,INV0003805,2024-12-27,980991.55,120,Critical,Pending Customer,Sanjay Gupta,REP000007,Settlement Offer,2025-02-03,2025-05-08,,
CASE000503,CUST000383,Infosys Infrastructure Limited,INV0003822,2025-03-04,321040.16,54,Medium,Open,Vijay Joshi,REP000043,Standard Follow-up,2025-03-18,2025-04-23,,
CASE000504,CUST000384,Bharti Infrastructure Limited,INV0003832,2025-03-10,68282.39,48,Medium,Open,Meena Gupta,REP000017,Standard Follow-up,2025-03-18,2025-04-22,,
CASE000505,CUST000384,Bharti Infrastructure Limited,INV0003833,2024-12-22,76151.38,122,Critical,In Progress,Geeta Gupta,REP000020,Legal Action Warning,2025-01-06,2025-05-01,,
CASE000506,CUST000385,HDFC Infrastructure Limited,INV0003841,2024-12-10,18516.64,142,Critical,Escalated,Neha Gupta,REP000012,Legal Action Warning,2025-03-26,2025-04-20,,
CASE000507,CUST000385,HDFC Infrastructure Limited,INV0003843,2025-02-03,15744.14,80,High,In Progress,Amit Joshi,REP000042,Intensive Collection,2025-03-06,2025-04-24,,
CASE000508,CUST000385,HDFC Infrastructure Limited,INV0003845,2025-02-20,20951.56,62,High,Open,Raj Gupta,REP000001,Intensive Collection,2025-03-17,2025-04-24,,
CASE000509,CUST000387,Mahindra Infrastructure Limited,INV0003865,2024-12-28,187654.87,117,Critical,Escalated,Sunil Joshi,REP000044,Legal Action Warning,2025-04-13,2025-04-21,,
CASE000510,CUST000387,Mahindra Infrastructure Limited,INV0003867,2025-01-04,150200.09,113,Critical,Escalated,Rakesh Mishra,REP000028,Legal Action Warning,2025-02-27,2025-05-07,,
CASE000511,CUST000388,Birla Infrastructure Limited,INV0003872,2025-01-13,60778.34,101,Critical,In Progress,Sunil Mishra,REP000024,Legal Action Warning,2025-04-05,2025-05-04,,
CASE000512,CUST000390,JSW Infrastructure Limited,INV0003893,2025-01-13,39132.45,105,Critical,In Progress,Kavita Mishra,REP000038,Legal Action Warning,2025-04-13,2025-04-22,,
CASE000513,CUST000390,JSW Infrastructure Limited,INV0003895,2025-03-05,31853.93,50,Medium,Open,Raj Joshi,REP000041,Standard Follow-up,2025-03-08,2025-05-04,,
CASE000514,CUST000391,Godrej Infrastructure Limited,INV0003903,2025-03-13,70195.86,44,Medium,Open,Vijay Mishra,REP000023,Standard Follow-up,2025-04-11,2025-04-24,,
CASE000515,CUST000391,Godrej Infrastructure Limited,INV0003904,2025-01-30,30244.84,90,High,In Progress,Rahul Joshi,REP000046,Intensive Collection,2025-04-14,2025-04-21,,
CASE000516,CUST000392,L&T Infrastructure Limited,INV0003912,2024-12-10,588891.45,143,Critical,Pending Customer,Rakesh Gupta,REP000008,Legal Action Warning,2025-03-13,2025-04-27,,
CASE000517,CUST000392,L&T Infrastructure Limited,INV0003914,2025-04-13,445326.31,14,Medium,Open,Shalini Gupta,REP000019,Standard Follow-up,2025-04-16,2025-05-06,,
CASE000518,CUST000395,TCS Infrastructure Limited,INV0003944,2024-11-27,529734.36,147,Critical,In Progress,Ashok Gupta,REP000010,Legal Action Warning,2025-02-10,2025-05-08,,
CASE000519,CUST000396,Bajaj Infrastructure Limited,INV0003953,2025-01-22,438273.23,94,Critical,Pending Customer,Vijay Gupta,REP000003,Legal Action Warning,2025-03-06,2025-04-25,,
CASE000520,CUST000396,Bajaj Infrastructure Limited,INV0003955,2025-02-09,135775.73,79,High,Pending Customer,Neha Gupta,REP000012,Payment Plan,2025-03-29,2025-05-04,,
CASE000521,CUST000397,HCL Infrastructure Limited,INV0003964,2025-01-05,109389.10,113,Critical,In Progress,Amit Mishra,REP000022,Settlement Offer,2025-03-27,2025-05-07,,
CASE000522,CUST000397,HCL Infrastructure Limited,INV0003966,2025-02-21,55544.85,69,High,Open,Geeta Mishra,REP000040,Payment Plan,2025-03-03,2025-05-08,,
CASE000523,CUST000398,Hindustan Infrastructure Limited,INV0003976,2025-03-16,90974.64,40,Medium,Open,Anil Gupta,REP000005,Standard Follow-up,2025-04-12,2025-04-28,,
CASE000524,CUST000399,Indian Infrastructure Limited,INV0003985,2025-02-22,501547.01,66,High,In Progress,Sunil Mishra,REP000024,Payment Plan,2025-04-12,2025-04-20,,
CASE000525,CUST000400,Tech Infrastructure Limited,INV0003991,2025-01-10,106075.69,112,Critical,Escalated,Raj Gupta,REP000001,Settlement Offer,2025-01-26,2025-05-07,,
CASE000526,CUST000400,Tech Infrastructure Limited,INV0003992,2025-04-17,92756.46,7,Low,Open,Rajesh Gupta,REP000009,Standard Follow-up,2025-04-17,2025-05-05,,
CASE000527,CUST000400,Tech Infrastructure Limited,INV0003995,2025-01-28,68739.79,94,Critical,Escalated,Rakesh Gupta,REP000008,Settlement Offer,2025-03-13,2025-04-25,,
CASE000528,CUST000402,Reliance Tech Enterprises,INV0004011,2025-03-18,436928.46,38,Medium,In Progress,Rahul Gupta,REP000006,Standard Follow-up,2025-04-10,2025-04-25,,
CASE000529,CUST000402,Reliance Tech Enterprises,INV0004016,2024-12-12,180340.21,136,Critical,Pending Customer,Raj Joshi,REP000041,Legal Action Warning,2024-12-28,2025-05-03,,
CASE000530,CUST000403,Infosys Tech Enterprises,INV0004021,2025-03-16,310803.37,40,Medium,In Progress,Raj Gupta,REP000001,Standard Follow-up,2025-04-17,2025-05-02,,
CASE000531,CUST000404,Bharti Tech Enterprises,INV0004031,2025-03-17,1356022.29,39,Critical,In Progress,Kavita Mishra,REP000038,Standard Follow-up,2025-04-13,2025-04-30,,
CASE000533,CUST000404,Bharti Tech Enterprises,INV0004033,2025-01-13,1045682.24,100,Critical,In Progress,Rahul Gupta,REP000006,Settlement Offer,2025-01-19,2025-05-06,,
CASE000534,CUST000405,HDFC Tech Enterprises,INV0004043,2024-11-23,1977000.73,155,Critical,Pending Customer,Rani Gupta,REP000014,Settlement Offer,2025-03-02,2025-04-19,,
CASE000535,CUST000405,HDFC Tech Enterprises,INV0004047,2024-11-29,967282.09,149,Critical,In Progress,Rajesh Joshi,REP000049,Legal Action Warning,2025-03-02,2025-04-28,,
CASE000536,CUST000407,Mahindra Tech Enterprises,INV0004061,2025-02-01,35684.08,83,High,In Progress,Priya Gupta,REP000011,Payment Plan,2025-02-23,2025-04-22,,
CASE000537,CUST000408,Birla Tech Enterprises,INV0004073,2025-01-07,284276.98,115,Critical,Escalated,Ashok Joshi,REP000050,Legal Action Warning,2025-02-10,2025-04-21,,
CASE000539,CUST000409,Adani Tech Enterprises,INV0004086,2025-02-01,64027.66,88,High,In Progress,Rahul Mishra,REP000026,Intensive Collection,2025-03-19,2025-04-26,,
CASE000540,CUST000410,JSW Tech Enterprises,INV0004092,2024-11-19,99197.72,164,Critical,In Progress,Rahul Joshi,REP000046,Legal Action Warning,2025-01-03,2025-05-07,,
CASE000541,CUST000410,JSW Tech Enterprises,INV0004097,2025-03-30,301757.90,29,Medium,Open,Rahul Gupta,REP000006,Standard Follow-up,2025-03-30,2025-04-30,,
CASE000542,CUST000411,Godrej Tech Enterprises,INV0004105,2025-02-09,240774.48,80,High,Pending Customer,Ashok Gupta,REP000010,Payment Plan,2025-02-21,2025-04-24,,
CASE000543,CUST000412,L&T Tech Enterprises,INV0004118,2025-01-09,47152.88,106,Critical,In Progress,Rakesh Joshi,REP000048,Legal Action Warning,2025-02-19,2025-05-08,,
CASE000544,CUST000413,ICICI Tech Enterprises,INV0004121,2025-02-26,78403.12,62,High,In Progress,Geeta Gupta,REP000020,Payment Plan,2025-04-11,2025-04-30,,
CASE000545,CUST000413,ICICI Tech Enterprises,INV0004122,2024-12-08,37622.76,136,Critical,Escalated,Vijay Joshi,REP000043,Legal Action Warning,2025-03-13,2025-04-20,,
CASE000546,CUST000413,ICICI Tech Enterprises,INV0004124,2024-11-25,59076.59,154,Critical,Pending Customer,Vijay Mishra,REP000023,Legal Action Warning,2025-02-17,2025-05-06,,
CASE000547,CUST000414,SBI Tech Enterprises,INV0004132,2025-03-04,724950.13,59,High,In Progress,Sunita Gupta,REP000015,Standard Follow-up,2025-03-07,2025-04-26,,
CASE000548,CUST000415,TCS Tech Enterprises,INV0004141,2025-01-16,317122.88,103,Critical,In Progress,Meena Mishra,REP000037,Legal Action Warning,2025-03-20,2025-04-22,,
CASE000549,CUST000416,Bajaj Tech Enterprises,INV0004153,2024-12-05,380582.11,142,Critical,Pending Customer,Ashok Mishra,REP000030,Settlement Offer,2025-03-30,2025-05-05,,
CASE000550,CUST000417,HCL Tech Enterprises,INV0004161,2024-12-18,270699.20,132,Critical,In Progress,Anita Mishra,REP000036,Legal Action Warning,2025-02-03,2025-04-21,,
CASE000551,CUST000417,HCL Tech Enterprises,INV0004162,2024-12-25,208249.63,120,Critical,Pending Customer,Sanjay Mishra,REP000027,Legal Action Warning,2025-03-20,2025-04-28,,
CASE000552,CUST000417,HCL Tech Enterprises,INV0004163,2025-01-19,570551.09,94,Critical,In Progress,Priya Mishra,REP000031,Settlement Offer,2025-02-10,2025-05-04,,
CASE000553,CUST000418,Hindustan Tech Enterprises,INV0004171,2025-02-27,81492.24,60,Medium,In Progress,Raj Joshi,REP000041,Standard Follow-up,2025-03-24,2025-04-20,,
CASE000554,CUST000418,Hindustan Tech Enterprises,INV0004176,2025-04-08,371846.79,24,Medium,In Progress,Amit Joshi,REP000042,Standard Follow-up,2025-04-14,2025-05-07,,
CASE000555,CUST000419,Indian Tech Enterprises,INV0004181,2025-02-13,453893.22,78,High,Open,Neha Gupta,REP000012,Payment Plan,2025-02-20,2025-05-07,,
CASE000556,CUST000419,Indian Tech Enterprises,INV0004182,2025-02-18,300517.26,71,High,In Progress,Anil Gupta,REP000005,Payment Plan,2025-04-03,2025-04-29,,
CASE000557,CUST000419,Indian Tech Enterprises,INV0004183,2025-04-17,199340.34,9,Medium,In Progress,Ashok Joshi,REP000050,Standard Follow-up,2025-04-17,2025-05-01,,
CASE000558,CUST000420,Tech Tech Enterprises,INV0004193,2025-02-02,23318.78,87,High,Open,Rajesh Gupta,REP000009,Payment Plan,2025-04-15,2025-04-22,,
CASE000559,CUST000420,Tech Tech Enterprises,INV0004196,2025-01-05,106686.40,108,Critical,Escalated,Rani Gupta,REP000014,Settlement Offer,2025-03-21,2025-04-25,,
CASE000560,CUST000422,Reliance Info Enterprises,INV0004211,2024-12-31,51597.87,117,Critical,In Progress,Rajesh Mishra,REP000029,Settlement Offer,2025-01-10,2025-05-07,,
CASE000561,CUST000423,Infosys Info Enterprises,INV0004223,2025-01-14,341833.36,108,Critical,Pending Customer,Amit Joshi,REP000042,Legal Action Warning,2025-03-18,2025-04-19,,
CASE000562,CUST000426,Wipro Info Enterprises,INV0004253,2025-03-26,631071.27,37,High,Open,Meena Gupta,REP000017,Standard Follow-up,2025-04-06,2025-05-06,,
CASE000563,CUST000427,Mahindra Info Enterprises,INV0004261,2025-01-14,320664.45,100,Critical,Pending Customer,Neha Mishra,REP000032,Legal Action Warning,2025-02-23,2025-04-22,,
CASE000564,CUST000427,Mahindra Info Enterprises,INV0004264,2025-02-03,411447.85,83,High,In Progress,Pooja Mishra,REP000033,Intensive Collection,2025-04-09,2025-04-28,,
CASE000565,CUST000428,Birla Info Enterprises,INV0004273,2025-04-09,54296.61,21,Low,Open,Anil Gupta,REP000005,Standard Follow-up,2025-04-09,2025-04-30,,
CASE000566,CUST000428,Birla Info Enterprises,INV0004274,2025-01-15,112109.98,103,Critical,Escalated,Rakesh Mishra,REP000028,Legal Action Warning,2025-01-18,2025-05-06,,
CASE000567,CUST000428,Birla Info Enterprises,INV0004275,2025-01-02,28803.97,116,Critical,Escalated,Vijay Gupta,REP000003,Settlement Offer,2025-02-15,2025-05-02,,
CASE000568,CUST000429,Adani Info Enterprises,INV0004282,2025-02-19,389730.85,69,High,Open,Sunil Mishra,REP000024,Payment Plan,2025-04-08,2025-04-28,,
CASE000569,CUST000429,Adani Info Enterprises,INV0004283,2025-03-05,397168.32,51,Medium,Open,Rani Mishra,REP000034,Standard Follow-up,2025-03-19,2025-04-27,,
CASE000570,CUST000429,Adani Info Enterprises,INV0004285,2024-12-28,500845.11,118,Critical,In Progress,Pooja Gupta,REP000013,Legal Action Warning,2024-12-30,2025-04-19,,
CASE000571,CUST000429,Adani Info Enterprises,INV0004288,2024-12-03,110036.92,144,Critical,Pending Customer,Rakesh Joshi,REP000048,Legal Action Warning,2025-01-10,2025-04-21,,
CASE000572,CUST000430,JSW Info Enterprises,INV0004292,2024-12-14,73648.84,132,Critical,Escalated,Amit Joshi,REP000042,Legal Action Warning,2025-02-24,2025-05-09,,
CASE000573,CUST000431,Godrej Info Enterprises,INV0004304,2024-12-07,109839.44,145,Critical,Escalated,Neha Mishra,REP000032,Legal Action Warning,2025-03-06,2025-04-22,,
CASE000574,CUST000432,L&T Info Enterprises,INV0004311,2025-01-05,37096.66,116,Critical,Escalated,Rahul Mishra,REP000026,Legal Action Warning,2025-04-01,2025-04-20,,
CASE000575,CUST000432,L&T Info Enterprises,INV0004312,2025-01-06,108457.12,113,Critical,Pending Customer,Sanjay Mishra,REP000027,Legal Action Warning,2025-03-22,2025-04-29,,
CASE000576,CUST000432,L&T Info Enterprises,INV0004316,2025-01-05,82488.53,111,Critical,Escalated,Rakesh Mishra,REP000028,Legal Action Warning,2025-01-08,2025-04-24,,
CASE000577,CUST000433,ICICI Info Enterprises,INV0004325,2025-04-11,78947.69,12,Low,Open,Rani Mishra,REP000034,Standard Follow-up,2025-04-14,2025-04-27,,
CASE000578,CUST000434,SBI Info Enterprises,INV0004337,2025-01-03,17223.50,116,Critical,Escalated,Geeta Gupta,REP000020,Legal Action Warning,2025-03-03,2025-05-08,,
CASE000579,CUST000436,Bajaj Info Enterprises,INV0004356,2024-11-28,2008896.97,146,Critical,Escalated,Rani Gupta,REP000014,Legal Action Warning,2024-12-19,2025-04-21,,
CASE000580,CUST000437,HCL Info Enterprises,INV0004363,2025-02-04,567727.49,84,High,Pending Customer,Rajesh Gupta,REP000009,Intensive Collection,2025-03-20,2025-04-23,,
CASE000581,CUST000438,Hindustan Info Enterprises,INV0004372,2025-03-05,313281.44,56,Medium,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-03-14,2025-04-21,,
CASE000582,CUST000439,Indian Info Enterprises,INV0004383,2025-04-16,248774.09,16,Medium,Open,Sanjay Mishra,REP000027,Standard Follow-up,2025-04-16,2025-05-04,,
CASE000583,CUST000440,Tech Info Enterprises,INV0004392,2025-02-24,83316.30,65,High,In Progress,Rakesh Gupta,REP000008,Intensive Collection,2025-02-26,2025-05-07,,
CASE000584,CUST000440,Tech Info Enterprises,INV0004395,2025-02-20,34377.63,70,High,Open,Pooja Mishra,REP000033,Payment Plan,2025-02-27,2025-05-06,,
CASE000586,CUST000441,Tata Auto Enterprises,INV0004405,2025-01-27,502133.24,87,High,Pending Customer,Neha Mishra,REP000032,Intensive Collection,2025-03-07,2025-05-08,,
CASE000587,CUST000442,Reliance Auto Enterprises,INV0004416,2025-02-05,225498.52,80,High,In Progress,Sunita Gupta,REP000015,Payment Plan,2025-02-27,2025-05-03,,
CASE000588,CUST000442,Reliance Auto Enterprises,INV0004418,2024-12-06,185112.95,140,Critical,In Progress,Vijay Joshi,REP000043,Settlement Offer,2025-01-10,2025-04-29,,
CASE000589,CUST000444,Bharti Auto Enterprises,INV0004431,2025-03-07,396440.40,53,Medium,Open,Anita Gupta,REP000016,Standard Follow-up,2025-03-11,2025-05-06,,
CASE000590,CUST000444,Bharti Auto Enterprises,INV0004432,2025-04-16,1525697.07,8,Critical,Open,Anil Joshi,REP000045,Standard Follow-up,2025-04-17,2025-04-24,,
CASE000591,CUST000446,Wipro Auto Enterprises,INV0004452,2025-04-15,130462.34,10,Medium,Open,Pooja Mishra,REP000033,Standard Follow-up,2025-04-15,2025-05-09,,
CASE000592,CUST000446,Wipro Auto Enterprises,INV0004457,2025-03-20,227442.84,37,Medium,Open,Vijay Mishra,REP000023,Standard Follow-up,2025-04-12,2025-04-25,,
CASE000593,CUST000447,Mahindra Auto Enterprises,INV0004461,2025-01-10,405544.32,104,Critical,Pending Customer,Vijay Mishra,REP000023,Legal Action Warning,2025-03-29,2025-04-24,,
CASE000594,CUST000447,Mahindra Auto Enterprises,INV0004463,2024-12-30,107893.25,122,Critical,Pending Customer,Ashok Mishra,REP000030,Legal Action Warning,2025-01-29,2025-05-05,,
CASE000595,CUST000448,Birla Auto Enterprises,INV0004471,2025-02-12,53968.66,76,High,Pending Customer,Kavita Gupta,REP000018,Payment Plan,2025-03-19,2025-04-28,,
CASE000596,CUST000448,Birla Auto Enterprises,INV0004472,2025-02-25,28245.67,60,Medium,Open,Kavita Mishra,REP000038,Standard Follow-up,2025-03-24,2025-04-30,,
CASE000597,CUST000449,Adani Auto Enterprises,INV0004482,2025-01-04,448242.55,117,Critical,Pending Customer,Rajesh Joshi,REP000049,Legal Action Warning,2025-02-28,2025-04-19,,
CASE000598,CUST000449,Adani Auto Enterprises,INV0004485,2025-02-20,320572.63,71,High,Open,Raj Gupta,REP000001,Intensive Collection,2025-04-13,2025-04-30,,
CASE000599,CUST000450,JSW Auto Enterprises,INV0004496,2025-02-13,66764.06,69,High,In Progress,Raj Gupta,REP000001,Payment Plan,2025-02-26,2025-05-05,,
CASE000600,CUST000451,Godrej Auto Enterprises,INV0004503,2025-03-11,484875.94,48,Medium,Open,Sunita Mishra,REP000035,Standard Follow-up,2025-04-16,2025-05-06,,
CASE000601,CUST000451,Godrej Auto Enterprises,INV0004505,2025-03-18,133181.04,41,Medium,Open,Pooja Gupta,REP000013,Standard Follow-up,2025-03-30,2025-04-30,,
CASE000602,CUST000453,ICICI Auto Enterprises,INV0004523,2025-03-22,87585.94,35,Medium,In Progress,Neha Mishra,REP000032,Standard Follow-up,2025-03-23,2025-04-19,,
CASE000603,CUST000453,ICICI Auto Enterprises,INV0004525,2024-12-03,78210.99,148,Critical,In Progress,Amit Mishra,REP000022,Legal Action Warning,2025-01-17,2025-05-01,,
CASE000604,CUST000454,SBI Auto Enterprises,INV0004531,2025-03-04,262014.19,54,Medium,In Progress,Rajesh Gupta,REP000009,Standard Follow-up,2025-03-24,2025-05-01,,
CASE000605,CUST000454,SBI Auto Enterprises,INV0004533,2025-04-14,495422.64,10,Medium,In Progress,Rakesh Gupta,REP000008,Standard Follow-up,2025-04-16,2025-04-24,,
CASE000606,CUST000455,TCS Auto Enterprises,INV0004544,2024-12-03,190179.64,145,Critical,In Progress,Anita Gupta,REP000016,Settlement Offer,2025-04-17,2025-04-24,,
CASE000607,CUST000455,TCS Auto Enterprises,INV0004547,2025-01-31,414667.81,91,Critical,Pending Customer,Anil Mishra,REP000025,Legal Action Warning,2025-02-06,2025-05-06,,
CASE000608,CUST000456,Bajaj Auto Enterprises,INV0004551,2025-03-24,1048228.64,30,Critical,Open,Rani Mishra,REP000034,Standard Follow-up,2025-04-15,2025-05-03,,
CASE000609,CUST000459,Indian Auto Enterprises,INV0004582,2025-04-17,28112.63,8,Low,In Progress,Anita Gupta,REP000016,Standard Follow-up,2025-04-17,2025-05-04,,
CASE000610,CUST000460,Tech Auto Enterprises,INV0004591,2024-12-08,505589.58,142,Critical,Escalated,Priya Mishra,REP000031,Legal Action Warning,2025-03-09,2025-04-27,,
CASE000611,CUST000461,Tata Fin Enterprises,INV0004603,2025-01-12,797406.56,106,Critical,Escalated,Sunita Gupta,REP000015,Legal Action Warning,2025-02-05,2025-04-29,,
CASE000612,CUST000462,Reliance Fin Enterprises,INV0004617,2025-01-04,251723.02,109,Critical,Pending Customer,Geeta Gupta,REP000020,Legal Action Warning,2025-03-30,2025-05-03,,
CASE000613,CUST000462,Reliance Fin Enterprises,INV0004618,2024-12-06,262847.64,144,Critical,In Progress,Ashok Mishra,REP000030,Legal Action Warning,2024-12-13,2025-04-24,,
CASE000614,CUST000463,Infosys Fin Enterprises,INV0004626,2024-12-14,3084690.13,131,Critical,In Progress,Vijay Joshi,REP000043,Legal Action Warning,2025-01-20,2025-05-04,,
CASE000615,CUST000464,Bharti Fin Enterprises,INV0004632,2025-03-07,170535.96,47,Medium,In Progress,Rani Mishra,REP000034,Standard Follow-up,2025-03-09,2025-05-09,,
CASE000616,CUST000464,Bharti Fin Enterprises,INV0004635,2025-03-18,192652.25,38,Medium,Open,Vijay Gupta,REP000003,Standard Follow-up,2025-04-09,2025-04-23,,
CASE000617,CUST000465,HDFC Fin Enterprises,INV0004643,2025-02-05,110534.08,80,High,In Progress,Raj Joshi,REP000041,Payment Plan,2025-02-28,2025-04-23,,
CASE000618,CUST000465,HDFC Fin Enterprises,INV0004644,2025-04-02,170445.58,29,Medium,In Progress,Anil Mishra,REP000025,Standard Follow-up,2025-04-11,2025-05-07,,
CASE000619,CUST000465,HDFC Fin Enterprises,INV0004647,2025-02-19,421848.92,66,High,In Progress,Anil Mishra,REP000025,Payment Plan,2025-03-06,2025-05-05,,
