customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000855,TCS Auto Solutions,45,Low Risk,7825129,1809391.50,23.12%,37.50%,22.3,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000856,Bajaj Auto Solutions,55,Medium Risk,42181524,3866406.32,9.17%,33.33%,42.5,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000857,HCL Auto Solutions,50,Medium Risk,20261405,8683465.41,42.86%,25.00%,49.0,8,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000858,Hindustan Auto Solutions,28,Low Risk,877039,46509.01,5.30%,25.00%,1.5,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000859,Indian Auto Solutions,44,Low Risk,38262758,1502394.28,3.93%,33.33%,33.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000860,Tech Auto Solutions,34,Low Risk,3612265,346809.53,9.60%,0.00%,23.7,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000861,Tata Fin Solutions,61,Medium Risk,672822,198929.42,29.57%,50.00%,24.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000862,Reliance Fin Solutions,46,Low Risk,24339487,2955855.56,12.14%,33.33%,29.8,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000863,Infosys Fin Solutions,41,Low Risk,48842990,6733530.59,13.79%,12.50%,30.0,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000864,Bharti Fin Solutions,51,Medium Risk,7795571,1259909.32,16.16%,25.00%,23.8,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000865,HDFC Fin Solutions,55,Medium Risk,630706,46879.98,7.43%,33.33%,51.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000866,Wipro Fin Solutions,70,Medium Risk,1261225,806082.85,63.91%,50.00%,33.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000867,Mahindra Fin Solutions,53,Medium Risk,4940257,366029.36,7.41%,66.67%,45.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000868,Birla Fin Solutions,52,Medium Risk,26417266,3505189.11,13.27%,37.50%,19.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000869,Adani Fin Solutions,46,Low Risk,461131,94774.34,20.55%,12.50%,17.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000870,JSW Fin Solutions,33,Low Risk,24506096,812036.53,3.31%,25.00%,12.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000871,Godrej Fin Solutions,50,Medium Risk,172442263,5768999.26,3.35%,16.67%,51.0,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000872,L&T Fin Solutions,47,Low Risk,468700,197984.06,42.24%,25.00%,25.6,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000873,ICICI Fin Solutions,43,Low Risk,815207,89360.99,10.96%,33.33%,24.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000874,SBI Fin Solutions,29,Low Risk,43902917,2138855.65,4.87%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000875,TCS Fin Solutions,53,Medium Risk,660725,360150.11,54.51%,28.57%,32.5,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000876,Bajaj Fin Solutions,40,Low Risk,4038794,477884.05,11.83%,20.00%,25.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000877,HCL Fin Solutions,42,Low Risk,177237978,918304.84,0.52%,33.33%,26.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000878,Hindustan Fin Solutions,61,Medium Risk,360723,291775.51,80.89%,60.00%,0.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000879,Indian Fin Solutions,58,Medium Risk,2097874,1684733.46,80.31%,37.50%,5.7,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000880,Tech Fin Solutions,52,Medium Risk,5293757,1000067.13,18.89%,42.86%,15.5,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000881,Tata Power Solutions,57,Medium Risk,1848877,328176.56,17.75%,33.33%,52.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000882,Reliance Power Solutions,56,Medium Risk,25162671,3346056.51,13.30%,33.33%,32.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000883,Infosys Power Solutions,28,Low Risk,884896,0.00,0.00%,0.00%,15.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000884,Bharti Power Solutions,50,Medium Risk,546838,51671.29,9.45%,12.50%,45.4,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000885,HDFC Power Solutions,48,Low Risk,8567325,967472.30,11.29%,28.57%,16.2,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000886,Wipro Power Solutions,49,Low Risk,30456299,2535666.55,8.33%,28.57%,20.3,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000887,Mahindra Power Solutions,37,Low Risk,210782,31743.89,15.06%,0.00%,27.3,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000888,Birla Power Solutions,30,Low Risk,8455235,0.00,0.00%,0.00%,19.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000889,Adani Power Solutions,34,Low Risk,2926734,406326.68,13.88%,12.50%,15.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000890,JSW Power Solutions,36,Low Risk,926342,46527.69,5.02%,33.33%,13.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000891,Godrej Power Solutions,43,Low Risk,6675323,687873.68,10.30%,25.00%,81.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000892,L&T Power Solutions,51,Medium Risk,1271056,386743.49,30.43%,0.00%,31.5,3,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000893,ICICI Power Solutions,42,Low Risk,4293361,1945771.13,45.32%,12.50%,0.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000894,SBI Power Solutions,54,Medium Risk,413745,189040.32,45.69%,20.00%,19.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000895,TCS Power Solutions,41,Low Risk,49955415,1453611.53,2.91%,20.00%,35.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000896,Bajaj Power Solutions,36,Low Risk,5895053,426030.35,7.23%,0.00%,41.2,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000897,HCL Power Solutions,49,Low Risk,42870239,2381064.62,5.55%,12.50%,30.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000898,Hindustan Power Solutions,55,Medium Risk,70758925,5128400.35,7.25%,33.33%,43.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000899,Indian Power Solutions,46,Low Risk,1654290,905773.18,54.75%,12.50%,23.0,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000900,Tech Power Solutions,30,Low Risk,977689,71069.91,7.27%,0.00%,17.2,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000901,Tata Steel Solutions,37,Low Risk,9557183,774023.36,8.10%,12.50%,23.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000902,Reliance Steel Solutions,52,Medium Risk,30057177,1433107.38,4.77%,25.00%,51.5,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000903,Infosys Steel Solutions,44,Low Risk,7014438,771873.17,11.00%,33.33%,7.3,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000904,Bharti Steel Solutions,52,Medium Risk,9962762,1087220.15,10.91%,20.00%,59.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000905,HDFC Steel Solutions,53,Medium Risk,244243,34268.91,14.03%,20.00%,31.3,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000906,Wipro Steel Solutions,58,Medium Risk,24168281,4075170.88,16.86%,37.50%,55.8,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000907,Mahindra Steel Solutions,46,Low Risk,869618,47106.06,5.42%,0.00%,42.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000908,Birla Steel Solutions,45,Low Risk,766620,10980.08,1.43%,0.00%,41.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000909,Adani Steel Solutions,58,Medium Risk,4424952,768541.59,17.37%,40.00%,46.0,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000910,JSW Steel Solutions,31,Low Risk,351444,0.00,0.00%,0.00%,21.3,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000911,Godrej Steel Solutions,30,Low Risk,473387,82655.28,17.46%,0.00%,14.0,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000912,L&T Steel Solutions,43,Low Risk,179566790,2085312.53,1.16%,0.00%,25.3,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000913,ICICI Steel Solutions,63,Medium Risk,889208,390443.32,43.91%,37.50%,41.5,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000914,SBI Steel Solutions,35,Low Risk,18261360,0.00,0.00%,0.00%,92.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000915,TCS Steel Solutions,39,Low Risk,635134,161658.83,25.45%,16.67%,0.0,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000916,Bajaj Steel Solutions,36,Low Risk,6695834,910585.13,13.60%,50.00%,2.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000917,HCL Steel Solutions,35,Low Risk,401130,0.00,0.00%,0.00%,35.2,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000918,Hindustan Steel Solutions,39,Low Risk,3996196,548472.55,13.72%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000919,Indian Steel Solutions,45,Low Risk,495570,0.00,0.00%,0.00%,38.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000920,Tech Steel Solutions,43,Low Risk,616630,299624.29,48.59%,28.57%,13.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000921,Tata Textiles Solutions,55,Medium Risk,129796,300545.55,231.55%,12.50%,4.4,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000922,Reliance Textiles Solutions,29,Low Risk,902825,0.00,0.00%,0.00%,17.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000923,Infosys Textiles Solutions,45,Low Risk,788459,66839.89,8.48%,33.33%,81.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000924,Bharti Textiles Solutions,34,Low Risk,796442,67590.27,8.49%,33.33%,8.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000925,HDFC Textiles Solutions,51,Medium Risk,17293901,7277852.81,42.08%,37.50%,27.0,8,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000926,Wipro Textiles Solutions,40,Low Risk,49250596,2013787.43,4.09%,16.67%,9.3,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000927,Mahindra Textiles Solutions,65,Medium Risk,13700076,5011883.13,36.58%,50.00%,36.5,8,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000928,Birla Textiles Solutions,43,Low Risk,2649915,187372.30,7.07%,25.00%,33.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000929,Adani Textiles Solutions,21,Minimal Risk,23967742,0.00,0.00%,0.00%,2.7,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000930,JSW Textiles Solutions,37,Low Risk,16787995,4408554.69,26.26%,40.00%,2.5,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000931,Godrej Textiles Solutions,35,Low Risk,1935744,0.00,0.00%,0.00%,34.7,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000932,L&T Textiles Solutions,56,Medium Risk,6883061,832503.56,12.09%,33.33%,53.0,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000933,ICICI Textiles Solutions,41,Low Risk,29405952,1479232.81,5.03%,20.00%,31.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000934,SBI Textiles Solutions,62,Medium Risk,2503081,971314.67,38.80%,75.00%,68.0,4,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000935,TCS Textiles Solutions,25,Low Risk,819068,113105.45,13.81%,0.00%,4.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000936,Bajaj Textiles Solutions,38,Low Risk,8042814,1372000.02,17.06%,60.00%,0.0,5,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000937,HCL Textiles Solutions,69,Medium Risk,181865,213126.76,117.19%,37.50%,19.4,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000938,Hindustan Textiles Solutions,45,Low Risk,43101329,0.00,0.00%,0.00%,39.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000939,Indian Textiles Solutions,55,Medium Risk,5903993,967997.23,16.40%,25.00%,83.4,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000940,Tech Textiles Solutions,42,Low Risk,31221210,1909566.54,6.12%,25.00%,41.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000941,Tata Pharma Solutions,45,Low Risk,8318985,859891.75,10.34%,66.67%,13.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000942,Reliance Pharma Solutions,48,Low Risk,1245371,347379.02,27.89%,28.57%,41.4,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000943,Infosys Pharma Solutions,60,Medium Risk,1362878,748371.75,54.91%,25.00%,26.5,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000944,Bharti Pharma Solutions,32,Low Risk,15523141,2084891.57,13.43%,16.67%,10.3,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000945,HDFC Pharma Solutions,42,Low Risk,781278,30673.10,3.93%,25.00%,45.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000946,Wipro Pharma Solutions,30,Low Risk,5554664,485243.39,8.74%,20.00%,7.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000947,Mahindra Pharma Solutions,21,Minimal Risk,3772776,276189.20,7.32%,0.00%,0.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000948,Birla Pharma Solutions,42,Low Risk,9275483,263536.17,2.84%,25.00%,36.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000949,Adani Pharma Solutions,57,Medium Risk,516521,175847.38,34.04%,28.57%,25.4,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000950,JSW Pharma Solutions,48,Low Risk,161978310,12080433.96,7.46%,33.33%,16.3,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000951,Godrej Pharma Solutions,43,Low Risk,39875024,3154717.26,7.91%,25.00%,42.3,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000952,L&T Pharma Solutions,49,Low Risk,9065598,470466.78,5.19%,20.00%,26.0,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000953,ICICI Pharma Solutions,23,Minimal Risk,4427773,0.00,0.00%,0.00%,6.3,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000954,SBI Pharma Solutions,42,Low Risk,4354600,491708.96,11.29%,25.00%,27.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000955,TCS Pharma Solutions,41,Low Risk,198206292,7302389.36,3.68%,20.00%,36.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000956,Bajaj Pharma Solutions,40,Low Risk,2885898,529152.01,18.34%,33.33%,15.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000957,HCL Pharma Solutions,64,Medium Risk,1578232,515484.77,32.66%,50.00%,29.0,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000958,Hindustan Pharma Solutions,51,Medium Risk,20909363,3751487.75,17.94%,50.00%,9.0,8,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000959,Indian Pharma Solutions,41,Low Risk,696424,218311.92,31.35%,0.00%,30.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000960,Tech Pharma Solutions,53,Medium Risk,4562352,605226.79,13.27%,20.00%,32.3,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000961,Tata Healthcare Solutions,43,Low Risk,293782,243781.00,82.98%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000962,Reliance Healthcare Solutions,42,Low Risk,992415,206911.79,20.85%,40.00%,16.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000963,Infosys Healthcare Solutions,42,Low Risk,16469294,3305625.87,20.07%,33.33%,18.3,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000964,Bharti Healthcare Solutions,32,Low Risk,8938770,1491717.84,16.69%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000965,HDFC Healthcare Solutions,58,Medium Risk,1064250,359847.26,33.81%,25.00%,42.2,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000966,Wipro Healthcare Solutions,45,Low Risk,5669326,0.00,0.00%,0.00%,31.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000967,Mahindra Healthcare Solutions,34,Low Risk,492116,0.00,0.00%,0.00%,28.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000968,Birla Healthcare Solutions,33,Low Risk,6518728,349437.81,5.36%,0.00%,24.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000969,Adani Healthcare Solutions,51,Medium Risk,268951,179667.55,66.80%,14.29%,9.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000970,JSW Healthcare Solutions,53,Medium Risk,7771500,330932.24,4.26%,66.67%,38.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000971,Godrej Healthcare Solutions,32,Low Risk,32480394,962058.58,2.96%,0.00%,22.3,8,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000972,L&T Healthcare Solutions,51,Medium Risk,6657720,909081.69,13.65%,50.00%,11.3,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000973,ICICI Healthcare Solutions,63,Medium Risk,986899,142478.75,14.44%,60.00%,65.5,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000974,SBI Healthcare Solutions,34,Low Risk,619664,129473.15,20.89%,33.33%,3.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000975,TCS Healthcare Solutions,54,Medium Risk,2517438,957364.63,38.03%,28.57%,18.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000976,Bajaj Healthcare Solutions,52,Medium Risk,334284,42693.39,12.77%,40.00%,18.7,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000977,HCL Healthcare Solutions,58,Medium Risk,682924,111770.27,16.37%,37.50%,56.8,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000978,Hindustan Healthcare Solutions,42,Low Risk,31662476,4418790.57,13.96%,0.00%,19.4,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000979,Indian Healthcare Solutions,61,Medium Risk,358919,213259.45,59.42%,28.57%,23.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000980,Tech Healthcare Solutions,50,Medium Risk,6786812,742893.74,10.95%,50.00%,72.5,4,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000981,Tata Retail Solutions,49,Low Risk,9763468,765832.37,7.84%,50.00%,47.5,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000982,Reliance Retail Solutions,52,Medium Risk,14269046,3523893.96,24.70%,50.00%,38.0,4,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000983,Infosys Retail Solutions,51,Medium Risk,186309134,7026896.36,3.77%,40.00%,21.3,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000984,Bharti Retail Solutions,47,Low Risk,4757162,806163.67,16.95%,33.33%,39.5,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000985,HDFC Retail Solutions,48,Low Risk,6736094,1762794.70,26.17%,57.14%,16.5,7,4,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000986,Wipro Retail Solutions,30,Low Risk,947213,52074.19,5.50%,0.00%,18.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000987,Mahindra Retail Solutions,60,Medium Risk,318131,181301.16,56.99%,75.00%,0.0,4,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000988,Birla Retail Solutions,35,Low Risk,870564,0.00,0.00%,0.00%,29.7,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000989,Adani Retail Solutions,34,Low Risk,146262498,11002960.98,7.52%,37.50%,6.3,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000990,JSW Retail Solutions,40,Low Risk,860743,16080.36,1.87%,20.00%,60.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000991,Godrej Retail Solutions,69,Medium Risk,1627714,1255055.76,77.11%,33.33%,54.7,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000992,L&T Retail Solutions,52,Medium Risk,18620660,6618833.98,35.55%,14.29%,21.7,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000993,ICICI Retail Solutions,35,Low Risk,469481,148381.88,31.61%,0.00%,17.0,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000994,SBI Retail Solutions,39,Low Risk,7078530,328397.82,4.64%,14.29%,40.4,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000995,TCS Retail Solutions,33,Low Risk,40911661,2635266.66,6.44%,20.00%,13.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000996,Bajaj Retail Solutions,29,Low Risk,7034453,317905.84,4.52%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000997,HCL Retail Solutions,42,Low Risk,7570443,1525440.56,20.15%,12.50%,51.3,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000998,Hindustan Retail Solutions,30,Low Risk,33703543,1625264.06,4.82%,0.00%,17.2,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000999,Indian Retail Solutions,63,Medium Risk,115359950,13694117.57,11.87%,71.43%,25.5,7,5,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST001000,Tech Retail Solutions,65,Medium Risk,2336633,1270196.27,54.36%,50.00%,23.0,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
