gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00003254-3,2024-12-25,Invoice,INV0003254,220000,Sales Tax Payable,0.00,33633.80,INR,PO-383151,CUST000326
GL00013254-1,2025-02-23,Payment,PAY0003254,110000,Bank Account,313915.47,0.00,INR,Payment for INV0003254,CUST000326
GL00013254-2,2025-02-23,Payment,PAY0003254,120000,Accounts Receivable,0.00,313915.47,INR,Payment for INV0003254,CUST000326
GL00003255-1,2025-02-13,Invoice,INV0003255,120000,Accounts Receivable,558604.65,0.00,INR,PO-401309,CUST000326
GL00003255-2,2025-02-13,Invoice,INV0003255,400000,Sales Revenue,0.00,498754.15,INR,PO-401309,CUST000326
GL00003255-3,2025-02-13,Invoice,INV0003255,220000,Sales Tax Payable,0.00,59850.50,INR,PO-401309,CUST000326
GL00013255-1,2025-03-31,Payment,PAY0003255,110000,Bank Account,558604.65,0.00,INR,Payment for INV0003255,CUST000326
GL00013255-2,2025-03-31,Payment,PAY0003255,120000,Accounts Receivable,0.00,558604.65,INR,Payment for INV0003255,CUST000326
GL00003261-1,2025-01-06,Invoice,INV0003261,120000,Accounts Receivable,59118.82,0.00,INR,PO-316035,CUST000327
GL00003261-2,2025-01-06,Invoice,INV0003261,400000,Sales Revenue,0.00,56303.64,INR,PO-316035,CUST000327
GL00003261-3,2025-01-06,Invoice,INV0003261,220000,Sales Tax Payable,0.00,2815.18,INR,PO-316035,CUST000327
GL00003262-1,2025-04-13,Invoice,INV0003262,120000,Accounts Receivable,26711.33,0.00,INR,PO-117562,CUST000327
GL00003262-2,2025-04-13,Invoice,INV0003262,400000,Sales Revenue,0.00,20868.23,INR,PO-117562,CUST000327
GL00003262-3,2025-04-13,Invoice,INV0003262,220000,Sales Tax Payable,0.00,5843.10,INR,PO-117562,CUST000327
GL00013262-1,2025-05-09,Payment,PAY0003262,110000,Bank Account,26711.33,0.00,INR,Payment for INV0003262,CUST000327
GL00013262-2,2025-05-09,Payment,PAY0003262,120000,Accounts Receivable,0.00,26711.33,INR,Payment for INV0003262,CUST000327
GL00003263-1,2024-11-26,Invoice,INV0003263,120000,Accounts Receivable,13083.24,0.00,INR,PO-453709,CUST000327
GL00003263-2,2024-11-26,Invoice,INV0003263,400000,Sales Revenue,0.00,12460.23,INR,PO-453709,CUST000327
GL00003263-3,2024-11-26,Invoice,INV0003263,220000,Sales Tax Payable,0.00,623.01,INR,PO-453709,CUST000327
GL00003264-1,2024-10-24,Invoice,INV0003264,120000,Accounts Receivable,70443.49,0.00,INR,PO-618009,CUST000327
GL00003264-2,2024-10-24,Invoice,INV0003264,400000,Sales Revenue,0.00,59697.87,INR,PO-618009,CUST000327
GL00003264-3,2024-10-24,Invoice,INV0003264,220000,Sales Tax Payable,0.00,10745.62,INR,PO-618009,CUST000327
GL00013264-1,2024-11-02,Payment,PAY0003264,110000,Bank Account,70443.49,0.00,INR,Payment for INV0003264,CUST000327
GL00013264-2,2024-11-02,Payment,PAY0003264,120000,Accounts Receivable,0.00,70443.49,INR,Payment for INV0003264,CUST000327
GL00003265-1,2024-11-13,Invoice,INV0003265,120000,Accounts Receivable,17041.32,0.00,INR,PO-651728,CUST000327
GL00003265-2,2024-11-13,Invoice,INV0003265,400000,Sales Revenue,0.00,16229.83,INR,PO-651728,CUST000327
GL00003265-3,2024-11-13,Invoice,INV0003265,220000,Sales Tax Payable,0.00,811.49,INR,PO-651728,CUST000327
GL00013265-1,2025-03-18,Payment,PAY0003265,110000,Bank Account,17041.32,0.00,INR,Payment for INV0003265,CUST000327
GL00013265-2,2025-03-18,Payment,PAY0003265,120000,Accounts Receivable,0.00,17041.32,INR,Payment for INV0003265,CUST000327
GL00003266-1,2025-03-13,Invoice,INV0003266,120000,Accounts Receivable,77023.71,0.00,INR,PO-817540,CUST000327
GL00003266-2,2025-03-13,Invoice,INV0003266,400000,Sales Revenue,0.00,65274.33,INR,PO-817540,CUST000327
GL00003266-3,2025-03-13,Invoice,INV0003266,220000,Sales Tax Payable,0.00,11749.38,INR,PO-817540,CUST000327
GL00003267-1,2024-11-24,Invoice,INV0003267,120000,Accounts Receivable,21317.97,0.00,INR,PO-654683,CUST000327
GL00003267-2,2024-11-24,Invoice,INV0003267,400000,Sales Revenue,0.00,18066.08,INR,PO-654683,CUST000327
GL00003267-3,2024-11-24,Invoice,INV0003267,220000,Sales Tax Payable,0.00,3251.89,INR,PO-654683,CUST000327
GL00003268-1,2024-10-30,Invoice,INV0003268,120000,Accounts Receivable,100430.18,0.00,INR,PO-533499,CUST000327
GL00003268-2,2024-10-30,Invoice,INV0003268,400000,Sales Revenue,0.00,85110.32,INR,PO-533499,CUST000327
GL00003268-3,2024-10-30,Invoice,INV0003268,220000,Sales Tax Payable,0.00,15319.86,INR,PO-533499,CUST000327
GL00013268-1,2025-02-03,Payment,PAY0003268,110000,Bank Account,100430.18,0.00,INR,Payment for INV0003268,CUST000327
GL00013268-2,2025-02-03,Payment,PAY0003268,120000,Accounts Receivable,0.00,100430.18,INR,Payment for INV0003268,CUST000327
GL00003271-1,2024-12-04,Invoice,INV0003271,120000,Accounts Receivable,485615.56,0.00,INR,PO-256568,CUST000328
GL00003271-2,2024-12-04,Invoice,INV0003271,400000,Sales Revenue,0.00,462491.01,INR,PO-256568,CUST000328
GL00003271-3,2024-12-04,Invoice,INV0003271,220000,Sales Tax Payable,0.00,23124.55,INR,PO-256568,CUST000328
GL00013271-1,2025-04-06,Payment,PAY0003271,110000,Bank Account,485615.56,0.00,INR,Payment for INV0003271,CUST000328
GL00013271-2,2025-04-06,Payment,PAY0003271,120000,Accounts Receivable,0.00,485615.56,INR,Payment for INV0003271,CUST000328
GL00003272-1,2024-10-31,Invoice,INV0003272,120000,Accounts Receivable,420381.09,0.00,INR,PO-657188,CUST000328
GL00003272-2,2024-10-31,Invoice,INV0003272,400000,Sales Revenue,0.00,356255.16,INR,PO-657188,CUST000328
GL00003272-3,2024-10-31,Invoice,INV0003272,220000,Sales Tax Payable,0.00,64125.93,INR,PO-657188,CUST000328
GL00013272-1,2025-02-21,Payment,PAY0003272,110000,Bank Account,420381.09,0.00,INR,Payment for INV0003272,CUST000328
GL00013272-2,2025-02-21,Payment,PAY0003272,120000,Accounts Receivable,0.00,420381.09,INR,Payment for INV0003272,CUST000328
GL00003273-1,2024-12-27,Invoice,INV0003273,120000,Accounts Receivable,439103.40,0.00,INR,PO-566977,CUST000328
GL00003273-2,2024-12-27,Invoice,INV0003273,400000,Sales Revenue,0.00,418193.71,INR,PO-566977,CUST000328
GL00003273-3,2024-12-27,Invoice,INV0003273,220000,Sales Tax Payable,0.00,20909.69,INR,PO-566977,CUST000328
GL00013273-1,2025-02-19,Payment,PAY0003273,110000,Bank Account,439103.40,0.00,INR,Payment for INV0003273,CUST000328
GL00013273-2,2025-02-19,Payment,PAY0003273,120000,Accounts Receivable,0.00,439103.40,INR,Payment for INV0003273,CUST000328
GL00003281-1,2025-04-13,Invoice,INV0003281,120000,Accounts Receivable,451268.80,0.00,INR,PO-975646,CUST000329
GL00003281-2,2025-04-13,Invoice,INV0003281,400000,Sales Revenue,0.00,429779.81,INR,PO-975646,CUST000329
GL00003281-3,2025-04-13,Invoice,INV0003281,220000,Sales Tax Payable,0.00,21488.99,INR,PO-975646,CUST000329
GL00013281-1,2025-04-16,Payment,PAY0003281,110000,Bank Account,451268.80,0.00,INR,Payment for INV0003281,CUST000329
GL00013281-2,2025-04-16,Payment,PAY0003281,120000,Accounts Receivable,0.00,451268.80,INR,Payment for INV0003281,CUST000329
GL00003282-1,2025-04-17,Invoice,INV0003282,120000,Accounts Receivable,1205450.53,0.00,INR,PO-879605,CUST000329
GL00003282-2,2025-04-17,Invoice,INV0003282,400000,Sales Revenue,0.00,941758.23,INR,PO-879605,CUST000329
GL00003282-3,2025-04-17,Invoice,INV0003282,220000,Sales Tax Payable,0.00,263692.30,INR,PO-879605,CUST000329
GL00003283-1,2024-11-29,Invoice,INV0003283,120000,Accounts Receivable,1588370.59,0.00,INR,PO-134263,CUST000329
GL00003283-2,2024-11-29,Invoice,INV0003283,400000,Sales Revenue,0.00,1346076.77,INR,PO-134263,CUST000329
GL00003283-3,2024-11-29,Invoice,INV0003283,220000,Sales Tax Payable,0.00,242293.82,INR,PO-134263,CUST000329
GL00013283-1,2025-03-13,Payment,PAY0003283,110000,Bank Account,1588370.59,0.00,INR,Payment for INV0003283,CUST000329
GL00013283-2,2025-03-13,Payment,PAY0003283,120000,Accounts Receivable,0.00,1588370.59,INR,Payment for INV0003283,CUST000329
GL00003284-1,2024-10-29,Invoice,INV0003284,120000,Accounts Receivable,1166264.45,0.00,INR,PO-966482,CUST000329
GL00003284-2,2024-10-29,Invoice,INV0003284,400000,Sales Revenue,0.00,1110728.05,INR,PO-966482,CUST000329
GL00003284-3,2024-10-29,Invoice,INV0003284,220000,Sales Tax Payable,0.00,55536.40,INR,PO-966482,CUST000329
GL00013284-1,2025-01-23,Payment,PAY0003284,110000,Bank Account,1166264.45,0.00,INR,Payment for INV0003284,CUST000329
GL00013284-2,2025-01-23,Payment,PAY0003284,120000,Accounts Receivable,0.00,1166264.45,INR,Payment for INV0003284,CUST000329
GL00003285-1,2024-11-23,Invoice,INV0003285,120000,Accounts Receivable,1361494.27,0.00,INR,PO-593210,CUST000329
GL00003285-2,2024-11-23,Invoice,INV0003285,400000,Sales Revenue,0.00,1063667.40,INR,PO-593210,CUST000329
GL00003285-3,2024-11-23,Invoice,INV0003285,220000,Sales Tax Payable,0.00,297826.87,INR,PO-593210,CUST000329
GL00013285-1,2025-03-04,Payment,PAY0003285,110000,Bank Account,1361494.27,0.00,INR,Payment for INV0003285,CUST000329
GL00013285-2,2025-03-04,Payment,PAY0003285,120000,Accounts Receivable,0.00,1361494.27,INR,Payment for INV0003285,CUST000329
GL00003291-1,2025-02-22,Invoice,INV0003291,120000,Accounts Receivable,367719.01,0.00,INR,PO-969112,CUST000330
GL00003291-2,2025-02-22,Invoice,INV0003291,400000,Sales Revenue,0.00,350208.58,INR,PO-969112,CUST000330
GL00003291-3,2025-02-22,Invoice,INV0003291,220000,Sales Tax Payable,0.00,17510.43,INR,PO-969112,CUST000330
GL00013291-1,2025-03-17,Payment,PAY0003291,110000,Bank Account,367719.01,0.00,INR,Payment for INV0003291,CUST000330
GL00013291-2,2025-03-17,Payment,PAY0003291,120000,Accounts Receivable,0.00,367719.01,INR,Payment for INV0003291,CUST000330
GL00003292-1,2024-11-23,Invoice,INV0003292,120000,Accounts Receivable,344551.67,0.00,INR,PO-299438,CUST000330
GL00003292-2,2024-11-23,Invoice,INV0003292,400000,Sales Revenue,0.00,307635.42,INR,PO-299438,CUST000330
GL00003292-3,2024-11-23,Invoice,INV0003292,220000,Sales Tax Payable,0.00,36916.25,INR,PO-299438,CUST000330
GL00013292-1,2025-01-21,Payment,PAY0003292,110000,Bank Account,344551.67,0.00,INR,Payment for INV0003292,CUST000330
GL00013292-2,2025-01-21,Payment,PAY0003292,120000,Accounts Receivable,0.00,344551.67,INR,Payment for INV0003292,CUST000330
GL00003293-1,2024-11-16,Invoice,INV0003293,120000,Accounts Receivable,173380.14,0.00,INR,PO-723429,CUST000330
GL00003293-2,2024-11-16,Invoice,INV0003293,400000,Sales Revenue,0.00,146932.32,INR,PO-723429,CUST000330
GL00003293-3,2024-11-16,Invoice,INV0003293,220000,Sales Tax Payable,0.00,26447.82,INR,PO-723429,CUST000330
GL00003294-1,2025-03-28,Invoice,INV0003294,120000,Accounts Receivable,330404.18,0.00,INR,PO-665843,CUST000330
GL00003294-2,2025-03-28,Invoice,INV0003294,400000,Sales Revenue,0.00,295003.73,INR,PO-665843,CUST000330
GL00003294-3,2025-03-28,Invoice,INV0003294,220000,Sales Tax Payable,0.00,35400.45,INR,PO-665843,CUST000330
GL00013294-1,2025-04-02,Payment,PAY0003294,110000,Bank Account,330404.18,0.00,INR,Payment for INV0003294,CUST000330
GL00013294-2,2025-04-02,Payment,PAY0003294,120000,Accounts Receivable,0.00,330404.18,INR,Payment for INV0003294,CUST000330
GL00003295-1,2025-04-01,Invoice,INV0003295,120000,Accounts Receivable,310096.88,0.00,INR,PO-515868,CUST000330
GL00003295-2,2025-04-01,Invoice,INV0003295,400000,Sales Revenue,0.00,295330.36,INR,PO-515868,CUST000330
GL00003295-3,2025-04-01,Invoice,INV0003295,220000,Sales Tax Payable,0.00,14766.52,INR,PO-515868,CUST000330
GL00003301-1,2024-12-17,Invoice,INV0003301,120000,Accounts Receivable,36508.88,0.00,INR,PO-695711,CUST000331
GL00003301-2,2024-12-17,Invoice,INV0003301,400000,Sales Revenue,0.00,32597.21,INR,PO-695711,CUST000331
GL00003301-3,2024-12-17,Invoice,INV0003301,220000,Sales Tax Payable,0.00,3911.67,INR,PO-695711,CUST000331
GL00003302-1,2024-11-11,Invoice,INV0003302,120000,Accounts Receivable,14110.10,0.00,INR,PO-169110,CUST000331
GL00003302-2,2024-11-11,Invoice,INV0003302,400000,Sales Revenue,0.00,13438.19,INR,PO-169110,CUST000331
GL00003302-3,2024-11-11,Invoice,INV0003302,220000,Sales Tax Payable,0.00,671.91,INR,PO-169110,CUST000331
GL00003303-1,2024-12-23,Invoice,INV0003303,120000,Accounts Receivable,39288.90,0.00,INR,PO-843197,CUST000331
GL00003303-2,2024-12-23,Invoice,INV0003303,400000,Sales Revenue,0.00,33295.68,INR,PO-843197,CUST000331
GL00003303-3,2024-12-23,Invoice,INV0003303,220000,Sales Tax Payable,0.00,5993.22,INR,PO-843197,CUST000331
GL00013303-1,2025-03-12,Payment,PAY0003303,110000,Bank Account,39288.90,0.00,INR,Payment for INV0003303,CUST000331
GL00013303-2,2025-03-12,Payment,PAY0003303,120000,Accounts Receivable,0.00,39288.90,INR,Payment for INV0003303,CUST000331
GL00003304-1,2024-11-19,Invoice,INV0003304,120000,Accounts Receivable,102241.82,0.00,INR,PO-742114,CUST000331
GL00003304-2,2024-11-19,Invoice,INV0003304,400000,Sales Revenue,0.00,86645.61,INR,PO-742114,CUST000331
GL00003304-3,2024-11-19,Invoice,INV0003304,220000,Sales Tax Payable,0.00,15596.21,INR,PO-742114,CUST000331
GL00013304-1,2025-03-01,Payment,PAY0003304,110000,Bank Account,102241.82,0.00,INR,Payment for INV0003304,CUST000331
GL00013304-2,2025-03-01,Payment,PAY0003304,120000,Accounts Receivable,0.00,102241.82,INR,Payment for INV0003304,CUST000331
GL00003305-1,2025-01-09,Invoice,INV0003305,120000,Accounts Receivable,68473.41,0.00,INR,PO-688580,CUST000331
GL00003305-2,2025-01-09,Invoice,INV0003305,400000,Sales Revenue,0.00,58028.31,INR,PO-688580,CUST000331
GL00003305-3,2025-01-09,Invoice,INV0003305,220000,Sales Tax Payable,0.00,10445.10,INR,PO-688580,CUST000331
GL00013305-1,2025-03-17,Payment,PAY0003305,110000,Bank Account,68473.41,0.00,INR,Payment for INV0003305,CUST000331
GL00013305-2,2025-03-17,Payment,PAY0003305,120000,Accounts Receivable,0.00,68473.41,INR,Payment for INV0003305,CUST000331
GL00003311-1,2025-01-15,Invoice,INV0003311,120000,Accounts Receivable,273347.17,0.00,INR,PO-316816,CUST000332
GL00003311-2,2025-01-15,Invoice,INV0003311,400000,Sales Revenue,0.00,244059.97,INR,PO-316816,CUST000332
GL00003311-3,2025-01-15,Invoice,INV0003311,220000,Sales Tax Payable,0.00,29287.20,INR,PO-316816,CUST000332
GL00003312-1,2025-02-03,Invoice,INV0003312,120000,Accounts Receivable,568282.71,0.00,INR,PO-514846,CUST000332
GL00003312-2,2025-02-03,Invoice,INV0003312,400000,Sales Revenue,0.00,481595.52,INR,PO-514846,CUST000332
GL00003312-3,2025-02-03,Invoice,INV0003312,220000,Sales Tax Payable,0.00,86687.19,INR,PO-514846,CUST000332
GL00013312-1,2025-03-24,Payment,PAY0003312,110000,Bank Account,568282.71,0.00,INR,Payment for INV0003312,CUST000332
GL00013312-2,2025-03-24,Payment,PAY0003312,120000,Accounts Receivable,0.00,568282.71,INR,Payment for INV0003312,CUST000332
GL00003313-1,2024-11-09,Invoice,INV0003313,120000,Accounts Receivable,190042.50,0.00,INR,PO-242236,CUST000332
GL00003313-2,2024-11-09,Invoice,INV0003313,400000,Sales Revenue,0.00,169680.80,INR,PO-242236,CUST000332
GL00003313-3,2024-11-09,Invoice,INV0003313,220000,Sales Tax Payable,0.00,20361.70,INR,PO-242236,CUST000332
GL00013313-1,2025-03-23,Payment,PAY0003313,110000,Bank Account,190042.50,0.00,INR,Payment for INV0003313,CUST000332
GL00013313-2,2025-03-23,Payment,PAY0003313,120000,Accounts Receivable,0.00,190042.50,INR,Payment for INV0003313,CUST000332
GL00003314-1,2025-02-19,Invoice,INV0003314,120000,Accounts Receivable,415695.21,0.00,INR,PO-766190,CUST000332
GL00003314-2,2025-02-19,Invoice,INV0003314,400000,Sales Revenue,0.00,371156.44,INR,PO-766190,CUST000332
GL00003314-3,2025-02-19,Invoice,INV0003314,220000,Sales Tax Payable,0.00,44538.77,INR,PO-766190,CUST000332
GL00013314-1,2025-04-03,Payment,PAY0003314,110000,Bank Account,415695.21,0.00,INR,Payment for INV0003314,CUST000332
GL00013314-2,2025-04-03,Payment,PAY0003314,120000,Accounts Receivable,0.00,415695.21,INR,Payment for INV0003314,CUST000332
GL00003321-1,2024-12-16,Invoice,INV0003321,120000,Accounts Receivable,141694.68,0.00,INR,PO-905868,CUST000333
GL00003321-2,2024-12-16,Invoice,INV0003321,400000,Sales Revenue,0.00,110698.97,INR,PO-905868,CUST000333
GL00003321-3,2024-12-16,Invoice,INV0003321,220000,Sales Tax Payable,0.00,30995.71,INR,PO-905868,CUST000333
GL00013321-1,2025-01-16,Payment,PAY0003321,110000,Bank Account,141694.68,0.00,INR,Payment for INV0003321,CUST000333
GL00013321-2,2025-01-16,Payment,PAY0003321,120000,Accounts Receivable,0.00,141694.68,INR,Payment for INV0003321,CUST000333
GL00003322-1,2025-04-10,Invoice,INV0003322,120000,Accounts Receivable,304739.59,0.00,INR,PO-236484,CUST000333
GL00003322-2,2025-04-10,Invoice,INV0003322,400000,Sales Revenue,0.00,258253.89,INR,PO-236484,CUST000333
GL00003322-3,2025-04-10,Invoice,INV0003322,220000,Sales Tax Payable,0.00,46485.70,INR,PO-236484,CUST000333
GL00003323-1,2025-03-19,Invoice,INV0003323,120000,Accounts Receivable,516587.17,0.00,INR,PO-115657,CUST000333
GL00003323-2,2025-03-19,Invoice,INV0003323,400000,Sales Revenue,0.00,403583.73,INR,PO-115657,CUST000333
GL00003323-3,2025-03-19,Invoice,INV0003323,220000,Sales Tax Payable,0.00,113003.44,INR,PO-115657,CUST000333
GL00003324-1,2024-10-29,Invoice,INV0003324,120000,Accounts Receivable,303760.97,0.00,INR,PO-743967,CUST000333
GL00003324-2,2024-10-29,Invoice,INV0003324,400000,Sales Revenue,0.00,271215.15,INR,PO-743967,CUST000333
GL00003324-3,2024-10-29,Invoice,INV0003324,220000,Sales Tax Payable,0.00,32545.82,INR,PO-743967,CUST000333
GL00013324-1,2025-03-31,Payment,PAY0003324,110000,Bank Account,303760.97,0.00,INR,Payment for INV0003324,CUST000333
GL00013324-2,2025-03-31,Payment,PAY0003324,120000,Accounts Receivable,0.00,303760.97,INR,Payment for INV0003324,CUST000333
GL00003325-1,2024-11-12,Invoice,INV0003325,120000,Accounts Receivable,532374.14,0.00,INR,PO-497175,CUST000333
GL00003325-2,2024-11-12,Invoice,INV0003325,400000,Sales Revenue,0.00,475334.05,INR,PO-497175,CUST000333
GL00003325-3,2024-11-12,Invoice,INV0003325,220000,Sales Tax Payable,0.00,57040.09,INR,PO-497175,CUST000333
GL00013325-1,2025-01-03,Payment,PAY0003325,110000,Bank Account,532374.14,0.00,INR,Payment for INV0003325,CUST000333
GL00013325-2,2025-01-03,Payment,PAY0003325,120000,Accounts Receivable,0.00,532374.14,INR,Payment for INV0003325,CUST000333
GL00003326-1,2024-12-11,Invoice,INV0003326,120000,Accounts Receivable,369584.39,0.00,INR,PO-995450,CUST000333
GL00003326-2,2024-12-11,Invoice,INV0003326,400000,Sales Revenue,0.00,329986.06,INR,PO-995450,CUST000333
GL00003326-3,2024-12-11,Invoice,INV0003326,220000,Sales Tax Payable,0.00,39598.33,INR,PO-995450,CUST000333
GL00013326-1,2025-02-09,Payment,PAY0003326,110000,Bank Account,369584.39,0.00,INR,Payment for INV0003326,CUST000333
GL00013326-2,2025-02-09,Payment,PAY0003326,120000,Accounts Receivable,0.00,369584.39,INR,Payment for INV0003326,CUST000333
GL00003327-1,2024-11-25,Invoice,INV0003327,120000,Accounts Receivable,271845.75,0.00,INR,PO-635467,CUST000333
GL00003327-2,2024-11-25,Invoice,INV0003327,400000,Sales Revenue,0.00,242719.42,INR,PO-635467,CUST000333
GL00003327-3,2024-11-25,Invoice,INV0003327,220000,Sales Tax Payable,0.00,29126.33,INR,PO-635467,CUST000333
GL00003328-1,2025-02-03,Invoice,INV0003328,120000,Accounts Receivable,363483.24,0.00,INR,PO-881562,CUST000333
GL00003328-2,2025-02-03,Invoice,INV0003328,400000,Sales Revenue,0.00,308036.64,INR,PO-881562,CUST000333
GL00003328-3,2025-02-03,Invoice,INV0003328,220000,Sales Tax Payable,0.00,55446.60,INR,PO-881562,CUST000333
GL00013328-1,2025-02-20,Payment,PAY0003328,110000,Bank Account,363483.24,0.00,INR,Payment for INV0003328,CUST000333
GL00013328-2,2025-02-20,Payment,PAY0003328,120000,Accounts Receivable,0.00,363483.24,INR,Payment for INV0003328,CUST000333
GL00003331-1,2024-11-01,Invoice,INV0003331,120000,Accounts Receivable,117337.83,0.00,INR,PO-292620,CUST000334
GL00003331-2,2024-11-01,Invoice,INV0003331,400000,Sales Revenue,0.00,104765.92,INR,PO-292620,CUST000334
GL00003331-3,2024-11-01,Invoice,INV0003331,220000,Sales Tax Payable,0.00,12571.91,INR,PO-292620,CUST000334
GL00013331-1,2025-01-16,Payment,PAY0003331,110000,Bank Account,117337.83,0.00,INR,Payment for INV0003331,CUST000334
GL00013331-2,2025-01-16,Payment,PAY0003331,120000,Accounts Receivable,0.00,117337.83,INR,Payment for INV0003331,CUST000334
GL00003332-1,2024-11-21,Invoice,INV0003332,120000,Accounts Receivable,280363.59,0.00,INR,PO-758948,CUST000334
GL00003332-2,2024-11-21,Invoice,INV0003332,400000,Sales Revenue,0.00,237596.26,INR,PO-758948,CUST000334
GL00003332-3,2024-11-21,Invoice,INV0003332,220000,Sales Tax Payable,0.00,42767.33,INR,PO-758948,CUST000334
GL00013332-1,2025-01-30,Payment,PAY0003332,110000,Bank Account,280363.59,0.00,INR,Payment for INV0003332,CUST000334
GL00013332-2,2025-01-30,Payment,PAY0003332,120000,Accounts Receivable,0.00,280363.59,INR,Payment for INV0003332,CUST000334
GL00003333-1,2025-01-04,Invoice,INV0003333,120000,Accounts Receivable,78536.56,0.00,INR,PO-328541,CUST000334
GL00003333-2,2025-01-04,Invoice,INV0003333,400000,Sales Revenue,0.00,66556.41,INR,PO-328541,CUST000334
GL00003333-3,2025-01-04,Invoice,INV0003333,220000,Sales Tax Payable,0.00,11980.15,INR,PO-328541,CUST000334
